key,press_time,release_time,hold_time,flight_time
e,1740024323.3485622,1740024323.4306943,0.0821321010589599,0.1532506942749023
n,1740024323.3898373,1740024323.4856637,0.0958263874053955,0.0412750244140625
h,1740024323.5857053,1740024323.6685033,0.0827980041503906,0.1958680152893066
n,1740024323.7450454,1740024323.84643,0.1013846397399902,0.1593401432037353
a,1740024323.841365,1740024323.9369545,0.0955889225006103,0.0963199138641357
c,1740024324.000234,1740024324.091993,0.0917592048645019,0.1588687896728515
e,1740024324.1463776,1740024324.2326658,0.0862882137298584,0.1461434364318847
Key.space,1740024324.2336664,1740024324.3063874,0.0727210044860839,0.0872888565063476
b,1740024328.02706,1740024328.109652,0.0825920104980468,3.793393611907959
i,1740024328.2553084,1740024328.331682,0.0763735771179199,0.2282483577728271
o,1740024328.4052725,1740024328.49639,0.0911176204681396,0.1499640941619873
m,1740024328.597461,1740024328.692158,0.0946969985961914,0.1921885013580322
e,1740024328.7424014,1740024328.82917,0.086768627166748,0.1449403762817382
t,1740024328.8645427,1740024328.9287808,0.0642380714416503,0.1221413612365722
r,1740024328.9837856,1740024329.0656686,0.0818829536437988,0.1192429065704345
i,1740024329.1063335,1740024329.1933963,0.0870625972747802,0.1225481033325195
c,1740024329.234328,1740024329.3079703,0.0736424922943115,0.1279942989349365
Key.space,1740024329.3429234,1740024329.420827,0.0779032707214355,0.1085953712463378
t,1740024330.8872547,1740024330.973703,0.0864479541778564,1.5443313121795654
e,1740024331.01026,1740024331.0830026,0.0727424621582031,0.1230053901672363
c,1740024331.2241302,1740024331.2838392,0.0597090721130371,0.2138700485229492
h,1740024331.2975235,1740024331.3740811,0.0765576362609863,0.0733933448791503
n,1740024331.455629,1740024331.5291338,0.0735046863555908,0.1581056118011474
i,1740024331.6252596,1740024331.7111588,0.0858991146087646,0.1696305274963379
q,1740024331.7200918,1740024331.821449,0.1013572216033935,0.0948321819305419
u,1740024332.0076146,1740024332.098013,0.0903983116149902,0.2875227928161621
e,1740024332.116982,1740024332.20372,0.086738109588623,0.1093673706054687
Key.space,1740024340.765061,1740024340.850116,0.0850553512573242,8.648078680038452
t,1740024344.9098542,1740024345.014879,0.1050248146057128,4.144793510437012
o,1740024345.0292022,1740024345.119974,0.0907716751098632,0.1193480491638183
Key.space,1740024345.1960776,1740024345.2787242,0.0826466083526611,0.1668753623962402
e,1740024345.34265,1740024345.4289963,0.0863463878631591,0.1465723514556884
n,1740024345.4060388,1740024345.4922876,0.0862488746643066,0.0633888244628906
h,1740024345.5796015,1740024345.66186,0.0822584629058837,0.1735627651214599
a,1740024345.728956,1740024345.825016,0.096060037612915,0.1493544578552246
n,1740024345.788124,1740024345.8804395,0.0923154354095459,0.0591681003570556
c,1740024345.9896984,1740024346.075384,0.0856857299804687,0.2015743255615234
e,1740024346.1486409,1740024346.253645,0.105004072189331,0.1589424610137939
Key.space,1740024346.30368,1740024346.3892317,0.0855517387390136,0.1550390720367431
s,1740024346.4537857,1740024346.5446467,0.0908610820770263,0.1501057147979736
e,1740024346.6358633,1740024346.7132523,0.0773890018463134,0.1820776462554931
c,1740024346.8411348,1740024346.9317095,0.0905747413635253,0.2052714824676513
u,1740024346.954543,1740024347.03613,0.0815868377685546,0.1134083271026611
r,1740024347.0920217,1740024347.1831174,0.0910959243774414,0.1374783515930175
i,1740024347.177447,1740024347.2648962,0.0874490737915039,0.0854256153106689
r,1740024347.3964083,1740024347.4600494,0.06364107131958,0.2189612388610839
t,1740024347.4008758,1740024347.47365,0.0727741718292236,0.004467487335205
y,1740024347.555279,1740024347.6520724,0.0967934131622314,0.1544032096862793
Key.backspace,1740024348.0148785,1740024348.0938327,0.0789542198181152,0.459599494934082
Key.backspace,1740024348.1790593,1740024348.270168,0.0911087989807128,0.1641807556152343
Key.backspace,1740024348.7989297,1740024348.91166,0.1127305030822753,0.6198701858520508
t,1740024349.4597237,1740024349.541782,0.0820584297180175,0.6607940196990967
y,1740024349.5825517,1740024349.66919,0.0866382122039794,0.1228282451629638
Key.space,1740024349.7411664,1740024349.8276002,0.0864338874816894,0.1586146354675293
b,1740024353.682376,1740024353.7728946,0.0905187129974365,3.941209554672241
e,1740024353.768166,1740024353.8772078,0.109041690826416,0.0857901573181152
y,1740024353.9904814,1740024354.072298,0.0818166732788086,0.2223153114318847
o,1740024354.201427,1740024354.2827806,0.0813536643981933,0.2109456062316894
n,1740024354.4004247,1740024354.4877884,0.0873637199401855,0.1989977359771728
d,1740024354.5008807,1740024354.596856,0.0959753990173339,0.1004559993743896
Key.space,1740024354.596856,1740024354.6645734,0.0677173137664794,0.0959753990173339
t,1740024355.7486494,1740024355.831122,0.0824725627899169,1.1517932415008545
r,1740024355.903824,1740024355.981198,0.07737398147583,0.1551747322082519
a,1740024356.0033882,1740024356.0953631,0.0919749736785888,0.0995640754699707
d,1740024356.2091477,1740024356.2913077,0.0821599960327148,0.2057595252990722
i,1740024356.309194,1740024356.3819013,0.0727071762084961,0.1000463962554931
t,1740024356.476203,1740024356.572698,0.0964951515197753,0.1670088768005371
i,1740024356.5957797,1740024356.668553,0.0727734565734863,0.1195766925811767
o,1740024356.7498226,1740024356.8283055,0.0784828662872314,0.1540429592132568
n,1740024356.9328332,1740024357.0150175,0.0821843147277832,0.1830105781555175
a,1740024357.0740943,1740024357.1745207,0.100426435470581,0.1412611007690429
l,1740024357.1781356,1740024357.26521,0.0870742797851562,0.1040413379669189
Key.space,1740024357.379471,1740024357.464892,0.0854208469390869,0.2013354301452636
p,1740024357.9528935,1740024358.0439672,0.0910735130310058,0.5734226703643799
a,1740024358.0704195,1740024358.143722,0.0733025074005127,0.1175258159637451
s,1740024358.217319,1740024358.3082142,0.0908951759338378,0.1468994617462158
s,1740024358.3724022,1740024358.4624484,0.0900461673736572,0.1550831794738769
w,1740024358.5579357,1740024358.6401124,0.082176923751831,0.1855332851409912
o,1740024358.6489196,1740024358.730582,0.0816624164581298,0.0909841060638427
r,1740024358.7767818,1740024358.849725,0.0729432106018066,0.1278622150421142
d,1740024358.9909887,1740024359.0643706,0.0733819007873535,0.2142069339752197
Key.space,1740024359.1095324,1740024359.200929,0.0913965702056884,0.1185436248779296
b,1740024359.3650053,1740024359.4194677,0.0544624328613281,0.2554728984832763
Key.backspace,1740024359.6790426,1740024359.7373583,0.0583157539367675,0.3140373229980469
Key.backspace,1740024359.8103166,1740024359.9071152,0.0967986583709716,0.1312739849090576
-,1740024360.0206811,1740024360.1116903,0.0910093784332275,0.2103645801544189
a,1740024360.1936443,1740024360.2394717,0.0458273887634277,0.1729631423950195
b,1740024360.6003177,1740024360.686391,0.0860736370086669,0.4066731929779053
a,1740024360.7089725,1740024360.8054488,0.0964763164520263,0.1086549758911132
Key.backspace,1740024361.1314344,1740024361.1831398,0.0517053604125976,0.422461986541748
Key.backspace,1740024361.2827954,1740024361.3594646,0.0766692161560058,0.1513609886169433
Key.backspace,1740024361.4509735,1740024361.5289493,0.0779755115509033,0.1681783199310302
b,1740024361.688405,1740024361.761512,0.0731070041656494,0.2374312877655029
a,1740024361.7967606,1740024361.9065058,0.1097452640533447,0.1083555221557617
s,1740024361.9927697,1740024362.1073594,0.1145896911621093,0.1960091590881347
e,1740024362.1973388,1740024362.2838678,0.0865290164947509,0.2045691013336181
d,1740024362.3892894,1740024362.502972,0.1136825084686279,0.1919505596160888
Key.space,1740024362.502972,1740024362.579566,0.0765941143035888,0.1136825084686279
s,1740024363.7322314,1740024363.8235838,0.0913524627685546,1.2292594909667969
y,1740024363.868845,1740024363.942142,0.0732970237731933,0.1366136074066162
s,1740024363.9594047,1740024364.0604734,0.1010687351226806,0.0905597209930419
t,1740024364.088066,1740024364.1653657,0.0772995948791503,0.1286611557006836
e,1740024364.2377708,1740024364.3203173,0.0825464725494384,0.1497049331665039
m,1740024364.3521285,1740024364.437981,0.0858523845672607,0.1143574714660644
s,1740024364.483999,1740024364.5794148,0.0954158306121826,0.1318707466125488
.,1740024364.7984622,1740024364.8928668,0.0944046974182128,0.3144631385803222
Key.space,1740024365.0384817,1740024365.138947,0.1004652976989746,0.2400195598602295
Key.caps_lock,1740024366.5688307,1740024366.7020173,0.1331865787506103,1.5303490161895752
s,1740024366.9518883,1740024367.066168,0.1142797470092773,0.3830575942993164
Key.caps_lock,1740024367.1519675,1740024367.2750084,0.1230409145355224,0.2000792026519775
t,1740024367.2530253,1740024367.3215566,0.0685312747955322,0.1010577678680419
i,1740024367.4486227,1740024367.5085654,0.0599427223205566,0.1955974102020263
u,1740024367.443988,1740024367.5303342,0.08634614944458,-0.0046346187591552
d,1740024367.558571,1740024367.662426,0.1038548946380615,0.1145830154418945
Key.backspace,1740024367.9722023,1740024368.0493371,0.0771346092224121,0.4136314392089844
Key.backspace,1740024368.1177037,1740024368.1949215,0.0772178173065185,0.1455011367797851
d,1740024368.436513,1740024368.5407777,0.1042647361755371,0.3188092708587646
u,1740024368.576892,1740024368.6373484,0.0604565143585205,0.1403789520263672
i,1740024368.5778966,1740024368.6373484,0.0594518184661865,0.0010046958923339
e,1740024368.6964035,1740024368.7922146,0.0958108901977539,0.1185071468353271
Key.backspace,1740024368.9598467,1740024369.0101426,0.0502958297729492,0.2634429931640625
Key.backspace,1740024369.0872178,1740024369.1600792,0.0728614330291748,0.127371072769165
Key.backspace,1740024369.23834,1740024369.3008964,0.062556505203247,0.1511220932006836
i,1740024369.4062326,1740024369.4795706,0.0733380317687988,0.1678926944732666
e,1740024369.4973814,1740024369.5756092,0.0782277584075927,0.0911488533020019
s,1740024369.6981368,1740024369.7846842,0.0865473747253418,0.2007553577423095
Key.space,1740024369.8210711,1740024369.8984203,0.0773491859436035,0.122934341430664
i,1740024370.713514,1740024370.7953556,0.0818414688110351,0.8924429416656494
n,1740024370.9216774,1740024371.0038853,0.0822079181671142,0.2081632614135742
d,1740024371.1734517,1740024371.2819054,0.1084537506103515,0.2517743110656738
i,1740024371.3055968,1740024371.378489,0.0728921890258789,0.1321451663970947
c,1740024371.418681,1740024371.5015216,0.0828409194946289,0.1130838394165039
a,1740024371.6507494,1740024371.751425,0.1006755828857421,0.2320687770843505
t,1740024371.7599304,1740024371.8381078,0.0781774520874023,0.1091809272766113
e,1740024372.001716,1740024372.0702045,0.0684881210327148,0.2417857646942138
Key.space,1740024373.3367429,1740024373.4039106,0.0671677589416503,1.335026741027832
t,1740024373.7287896,1740024373.805339,0.0765497684478759,0.3920466899871826
h,1740024373.8871157,1740024373.982414,0.0952982902526855,0.1583261489868164
a,1740024374.0191045,1740024374.105698,0.0865936279296875,0.1319887638092041
t,1740024374.1015663,1740024374.1876144,0.0860481262207031,0.0824618339538574
Key.space,1740024374.2599983,1740024374.3332014,0.0732030868530273,0.1584320068359375
h,1740024374.4025984,1740024374.4935503,0.090951919555664,0.1426000595092773
u,1740024374.5840018,1740024374.6522644,0.0682625770568847,0.1814033985137939
m,1740024374.766362,1740024374.857055,0.0906929969787597,0.1823601722717285
a,1740024374.9123302,1740024375.0072484,0.0949182510375976,0.1459681987762451
b,1740024374.9716098,1740024375.057161,0.0855515003204345,0.0592796802520751
n,1740024374.9756598,1740024375.06216,0.0865001678466796,0.0040500164031982
Key.space,1740024375.1394484,1740024375.2172575,0.0778093338012695,0.1637885570526123
=,1740024375.440709,1740024375.476468,0.0357589721679687,0.3012607097625732
Key.backspace,1740024375.42577,1740024375.481471,0.0557010173797607,-0.0149390697479248
=,1740024375.5672247,1740024375.6408494,0.0736246109008789,0.1414546966552734
Key.backspace,1740024375.5756705,1740024375.6408494,0.0651788711547851,0.0084457397460937
Key.backspace,1740024375.7077332,1740024375.799394,0.0916609764099121,0.1320626735687255
Key.backspace,1740024375.8955705,1740024375.9776356,0.0820653438568115,0.1878371238708496
a,1740024376.0770824,1740024376.182131,0.105048656463623,0.1815121173858642
n,1740024376.1966474,1740024376.2909672,0.0943198204040527,0.1195650100708007
Key.space,1740024377.248359,1740024377.3396611,0.0913021564483642,1.0517115592956543
t,1740024377.707767,1740024377.7724447,0.0646777153015136,0.4594080448150635
y,1740024377.8686526,1740024377.9367552,0.0681025981903076,0.1608855724334716
p,1740024378.0775783,1740024378.1550405,0.0774619579315185,0.208925724029541
i,1740024378.2873206,1740024378.3636408,0.0763201713562011,0.2097423076629638
n,1740024378.496844,1740024378.5696964,0.0728523731231689,0.2095234394073486
g,1740024378.6689746,1740024378.7477143,0.0787398815155029,0.1721305847167968
Key.space,1740024378.8192384,1740024378.8880234,0.0687849521636962,0.1502637863159179
b,1740024380.010068,1740024380.1009114,0.0908434391021728,1.190829515457153
e,1740024380.1138513,1740024380.1858847,0.072033405303955,0.103783369064331
h,1740024380.2232847,1740024380.3147397,0.0914547443389892,0.1094334125518798
a,1740024380.345986,1740024380.4464784,0.100492238998413,0.1227014064788818
v,1740024380.4413378,1740024380.510059,0.0687212944030761,0.0953516960144043
i,1740024380.642734,1740024380.692623,0.0498888492584228,0.2013962268829345
u,1740024380.633439,1740024380.7010746,0.0676355361938476,-0.0092949867248535
Key.backspace,1740024380.9517925,1740024381.0517654,0.0999729633331298,0.3183534145355224
i,1740024381.1753705,1740024381.2395267,0.0641562938690185,0.2235779762268066
o,1740024381.330341,1740024381.40342,0.0730786323547363,0.1549708843231201
u,1740024381.5037217,1740024381.5803225,0.0766007900238037,0.1733801364898681
r,1740024381.658246,1740024381.7497027,0.091456651687622,0.154524564743042
Key.space,1740024381.741114,1740024381.8351226,0.0940084457397461,0.0828680992126464
i,1740024382.3287027,1740024382.4240935,0.095391035079956,0.5875885486602783
s,1740024382.4417496,1740024382.524191,0.0824410915374755,0.1130468845367431
Key.space,1740024382.5276408,1740024382.6090393,0.0813984870910644,0.0858912467956543
i,1740024382.6646278,1740024382.7466416,0.0820138454437255,0.1369869709014892
n,1740024382.8322718,1740024382.9191182,0.0868463516235351,0.1676440238952636
f,1740024382.960492,1740024383.0374603,0.0769681930541992,0.1282203197479248
l,1740024383.0607457,1740024383.147055,0.0863094329833984,0.1002533435821533
u,1740024383.251445,1740024383.3335714,0.0821263790130615,0.1906995773315429
e,1740024383.561176,1740024383.6524878,0.0913116931915283,0.3097310066223144
n,1740024383.7165875,1740024383.8111618,0.0945742130279541,0.1554114818572998
c,1740024384.0892904,1740024384.167962,0.0786716938018798,0.3727028369903564
e,1740024384.2766013,1740024384.3676045,0.0910029411315918,0.1873109340667724
d,1740024384.4681003,1740024384.5413935,0.0732932090759277,0.1914989948272705
Key.space,1740024384.6007946,1740024384.677363,0.0765683650970459,0.1326942443847656
b,1740024385.1284385,1740024385.2201984,0.0917599201202392,0.5276439189910889
y,1740024385.334523,1740024385.4069483,0.072425365447998,0.2060844898223877
Key.space,1740024385.4740443,1740024385.547115,0.073071002960205,0.1395213603973388
s,1740024385.6119025,1740024385.7021625,0.0902597904205322,0.1378581523895263
u,1740024385.678972,1740024385.7616427,0.0826706886291503,0.0670695304870605
b,1740024385.9213965,1740024385.999,0.0776038169860839,0.2424242496490478
c,1740024386.2676582,1740024386.3396544,0.0719962120056152,0.346261978149414
o,1740024386.385893,1740024386.471352,0.085458755493164,0.1182348728179931
n,1740024386.5902472,1740024386.6767666,0.0865194797515869,0.2043540477752685
c,1740024386.7632134,1740024386.8494236,0.0862102508544921,0.1729662418365478
i,1740024386.8910446,1740024386.968701,0.0776562690734863,0.127831220626831
o,1740024387.1860962,1740024387.2827482,0.0966520309448242,0.2950515747070312
u,1740024387.3780715,1740024387.4682338,0.0901622772216796,0.1919753551483154
s,1740024387.505606,1740024387.5866802,0.0810742378234863,0.1275343894958496
Key.space,1740024387.6006207,1740024387.6829166,0.0822958946228027,0.0950148105621337
m,1740024388.451882,1740024388.5476468,0.0957648754119873,0.8512611389160156
u,1740024388.6746144,1740024388.756641,0.0820264816284179,0.2227325439453125
s,1740024388.8067155,1740024388.8842783,0.0775628089904785,0.1321010589599609
c,1740024389.0349174,1740024389.1205437,0.0856261253356933,0.2282018661499023
l,1740024389.1525836,1740024389.2392826,0.0866990089416503,0.1176662445068359
e,1740024389.275231,1740024389.3530133,0.077782392501831,0.1226472854614257
Key.space,1740024389.3945477,1740024389.4808135,0.0862660408020019,0.119316816329956
m,1740024389.5352285,1740024389.6178443,0.082615852355957,0.1406807899475097
e,1740024389.8726482,1740024389.964022,0.0913736820220947,0.3374197483062744
m,1740024389.9957418,1740024390.0778627,0.0821208953857421,0.1230936050415039
o,1740024390.1866877,1740024390.2773569,0.0906693935394287,0.1909456253051757
r,1740024390.3142872,1740024390.3971517,0.0828642845153808,0.1275997161865234
t,1740024390.4782915,1740024390.546303,0.0680115222930908,0.1640043258666992
Key.backspace,1740024390.8605697,1740024390.969561,0.1089916229248046,0.3822782039642334
y,1740024391.1062624,1740024391.193577,0.0873146057128906,0.2456927299499511
Key.space,1740024391.2974522,1740024391.3759604,0.0785081386566162,0.1911897659301757
Key.backspace,1740024391.771474,1740024391.87636,0.1048858165740966,0.4740219116210937
.,1740024392.0862858,1740024392.1690245,0.0827386379241943,0.3148117065429687
Key.backspace,1740024392.6143174,1740024392.7193935,0.1050763130187988,0.528031587600708
",",1740024392.8752778,1740024392.964604,0.0893263816833496,0.2609603404998779
Key.space,1740024393.0371046,1740024393.1070848,0.0699801445007324,0.1618268489837646
m,1740024393.18392,1740024393.2658308,0.0819106101989746,0.146815538406372
a,1740024393.3158298,1740024393.4116786,0.095848798751831,0.1319096088409423
k,1740024393.3980668,1740024393.479975,0.0819082260131836,0.0822370052337646
i,1740024393.5472505,1740024393.6168594,0.0696089267730712,0.1491837501525879
n,1740024393.7166784,1740024393.7897274,0.0730490684509277,0.1694278717041015
g,1740024393.8894246,1740024393.9668465,0.0774219036102294,0.1727461814880371
Key.space,1740024394.0170934,1740024394.0891294,0.0720360279083252,0.1276688575744629
i,1740024395.7137332,1740024395.7906327,0.0768995285034179,1.6966397762298584
t,1740024395.8079584,1740024395.8987775,0.0908191204071044,0.0942251682281494
Key.space,1740024395.9398687,1740024396.022054,0.0821852684020996,0.1319103240966797
h,1740024396.0862083,1740024396.1634457,0.0772373676300048,0.1463396549224853
i,1740024396.2592597,1740024396.3412027,0.0819432735443115,0.173051118850708
g,1740024396.4127698,1740024396.504254,0.0914843082427978,0.1535103321075439
h,1740024396.5588975,1740024396.6321251,0.0732276439666748,0.146127700805664
t,1740024396.7093532,1740024396.794916,0.0855627059936523,0.1504557132720947
k,1740024396.8143291,1740024396.890726,0.0763969421386718,0.104975938796997
l,1740024396.8098826,1740024396.9013886,0.0915060043334961,-0.0044465065002441
Key.backspace,1740024397.0551603,1740024397.1145864,0.0594260692596435,0.2452776432037353
Key.backspace,1740024397.1860263,1740024397.2598858,0.0738594532012939,0.1308660507202148
k,1740024397.3471396,1740024397.4326,0.0854604244232177,0.1611132621765136
y,1740024397.429597,1740024397.519969,0.0903723239898681,0.0824570655822753
Key.backspace,1740024398.0336738,1740024398.1063876,0.0727138519287109,0.6040771007537842
Key.backspace,1740024398.1802337,1740024398.2616768,0.0814430713653564,0.1465599536895752
Key.backspace,1740024398.2941134,1740024398.3619926,0.0678791999816894,0.1138796806335449
l,1740024399.062477,1740024399.177015,0.1145379543304443,0.7683637142181396
y,1740024399.3051734,1740024399.3908582,0.0856847763061523,0.2426962852478027
Key.space,1740024399.4545274,1740024399.531777,0.077249526977539,0.1493539810180664
r,1740024400.9076035,1740024401.0083034,0.1006996631622314,1.4530763626098633
e,1740024401.20383,1740024401.300281,0.0964510440826416,0.2962262630462646
s,1740024401.4318678,1740024401.5136738,0.081805944442749,0.2280378341674804
i,1740024401.5905411,1740024401.6640651,0.073523998260498,0.1586732864379882
d,1740024401.723176,1740024401.778385,0.0552089214324951,0.1326348781585693
s,1740024401.719504,1740024401.8048997,0.0853955745697021,-0.0036718845367431
t,1740024401.9149015,1740024401.9877946,0.0728931427001953,0.1953973770141601
a,1740024402.2650654,1740024402.370084,0.1050186157226562,0.3501639366149902
n,1740024402.3570566,1740024402.442919,0.085862398147583,0.0919911861419677
t,1740024402.5427237,1740024402.620426,0.0777022838592529,0.1856670379638672
Key.space,1740024402.735338,1740024402.8088455,0.07350754737854,0.1926143169403076
t,1740024404.257017,1740024404.357108,0.1000912189483642,1.5216789245605469
o,1740024404.360556,1740024404.452379,0.0918231010437011,0.1035389900207519
Key.space,1740024404.5340598,1740024404.6114967,0.0774369239807128,0.1735038757324218
r,1740024404.6154969,1740024404.7211778,0.1056809425354003,0.0814371109008789
e,1740024404.8211017,1740024404.8983364,0.0772347450256347,0.2056047916412353
p,1740024404.9076276,1740024404.9985962,0.0909686088562011,0.0865259170532226
l,1740024405.058223,1740024405.157877,0.0996539592742919,0.1505954265594482
i,1740024405.2355926,1740024405.3360076,0.1004149913787841,0.1773695945739746
c,1740024405.3585756,1740024405.4401815,0.0816059112548828,0.1229829788208007
a,1740024405.595347,1740024405.6947134,0.0993664264678955,0.2367713451385498
t,1740024405.7050865,1740024405.776735,0.0716485977172851,0.1097395420074462
i,1740024405.890506,1740024405.978417,0.0879108905792236,0.1854195594787597
o,1740024406.0507574,1740024406.1228132,0.0720558166503906,0.1602513790130615
n,1740024406.2243154,1740024406.3148148,0.0904994010925293,0.1735579967498779
Key.space,1740024406.3831909,1740024406.4512882,0.0680973529815673,0.1588754653930664
Key.backspace,1740024408.8664176,1740024408.952386,0.0859682559967041,2.483226776123047
.,1740024409.0714295,1740024409.170697,0.0992672443389892,0.2050120830535888
Key.space,1740024409.2573168,1740024409.3352022,0.0778853893280029,0.1858870983123779
Key.caps_lock,1740024409.3527565,1740024409.485253,0.1324965953826904,0.0954396724700927
f,1740024409.521906,1740024409.5775647,0.0556588172912597,0.1691493988037109
Key.caps_lock,1740024409.5860033,1740024409.6857057,0.0997023582458496,0.0640974044799804
a,1740024409.9006765,1740024409.999935,0.0992586612701416,0.3146729469299316
c,1740024409.9964745,1740024410.077669,0.0811944007873535,0.0957980155944824
t,1740024410.2015316,1740024410.2691045,0.0675728321075439,0.2050573825836181
o,1740024410.401422,1740024410.5010066,0.0995845794677734,0.1998903751373291
r,1740024410.5057545,1740024410.5916817,0.0859270095825195,0.1043324470520019
s,1740024410.7565014,1740024410.837731,0.0812294483184814,0.2507469654083252
Key.space,1740024410.8744905,1740024410.948411,0.073920726776123,0.1179888248443603
s,1740024411.740555,1740024411.8188434,0.0782883167266845,0.8660647869110107
u,1740024411.8954668,1740024411.9771273,0.081660509109497,0.1549117565155029
c,1740024411.9955716,1740024412.0864484,0.090876817703247,0.100104808807373
h,1740024412.1141894,1740024412.2006004,0.0864109992980957,0.1186177730560302
Key.space,1740024412.2690046,1740024412.3515613,0.0825567245483398,0.1548151969909668
a,1740024412.3825047,1740024412.477795,0.0952901840209961,0.1135001182556152
s,1740024412.57822,1740024412.6707425,0.0925221443176269,0.1957154273986816
Key.space,1740024412.697442,1740024412.7791948,0.0817527770996093,0.1192219257354736
k,1740024412.860772,1740024412.9572072,0.0964350700378418,0.163330078125
e,1740024413.025369,1740024413.121076,0.0957071781158447,0.1645967960357666
y,1740024413.1717188,1740024413.261872,0.0901532173156738,0.1463499069213867
s,1740024413.3437817,1740024413.4355772,0.0917956829071044,0.1720626354217529
t,1740024413.4627252,1740024413.5352004,0.0724751949310302,0.1189436912536621
r,1740024413.594278,1740024413.672672,0.0783941745758056,0.1315526962280273
o,1740024413.6953435,1740024413.7863207,0.0909769535064697,0.1010658740997314
k,1740024413.8636186,1740024413.9594305,0.0958118438720703,0.1682748794555664
e,1740024414.0044675,1740024414.0966702,0.0922024250030517,0.1408491134643554
Key.space,1740024414.0966702,1740024414.1873574,0.0906872749328613,0.0922024250030517
h,1740024415.398415,1740024415.4712777,0.0728626251220703,1.3017449378967283
o,1740024415.612459,1740024415.6903956,0.0779366493225097,0.2140438556671142
l,1740024415.7674,1740024415.8637395,0.096339464187622,0.1549410820007324
d,1740024415.8947432,1740024415.9953897,0.1006464958190918,0.1273431777954101
Key.space,1740024415.9953897,1740024416.0818586,0.0864689350128173,0.1006464958190918
t,1740024416.2188213,1740024416.332533,0.1137115955352783,0.2234315872192382
i,1740024416.35032,1740024416.4227853,0.0724654197692871,0.1314985752105713
m,1740024416.5103426,1740024416.6012728,0.0909302234649658,0.1600227355957031
e,1740024416.633473,1740024416.7207935,0.0873205661773681,0.1231303215026855
Key.space,1740024416.7207935,1740024416.7967143,0.0759210586547851,0.0873205661773681
Key.backspace,1740024417.1297095,1740024417.2035568,0.0738472938537597,0.4089159965515136
Key.backspace,1740024417.2663426,1740024417.3176858,0.0513432025909423,0.1366331577301025
",",1740024417.4534411,1740024417.5445547,0.0911135673522949,0.1870985031127929
Key.space,1740024417.648806,1740024417.7314467,0.0826408863067627,0.1953647136688232
f,1740024419.0030062,1740024419.08991,0.0869038105010986,1.3542003631591797
l,1740024419.08991,1740024419.1810827,0.0911726951599121,0.0869038105010986
i,1740024419.2994852,1740024419.367487,0.0680017471313476,0.2095751762390136
g,1740024419.4865086,1740024419.5588822,0.072373628616333,0.1870234012603759
h,1740024419.6413586,1740024419.727572,0.0862133502960205,0.1548500061035156
t,1740024419.7231865,1740024419.805258,0.0820715427398681,0.0818278789520263
Key.space,1740024419.8278131,1740024419.9055302,0.0777170658111572,0.1046266555786132
t,1740024419.955769,1740024420.042155,0.08638596534729,0.1279559135437011
i,1740024420.0285077,1740024420.1010878,0.072580337524414,0.0727384090423584
m,1740024420.1882086,1740024420.2747338,0.0865252017974853,0.1597011089324951
e,1740024420.28889,1740024420.3935754,0.1046853065490722,0.1006815433502197
.,1740024420.4517946,1740024420.529457,0.0776624679565429,0.1629045009613037
Key.backspace,1740024421.6238458,1740024421.7466164,0.1227705478668212,1.172051191329956
Key.space,1740024421.9150352,1740024422.0015786,0.086543321609497,0.291189432144165
a,1740024422.042266,1740024422.1422198,0.0999536514282226,0.1272308826446533
n,1740024422.1477516,1740024422.2389865,0.0912346839904785,0.1054854393005371
d,1740024422.261464,1740024422.3757565,0.1142926216125488,0.1137123107910156
Key.space,1740024422.3757565,1740024422.4578028,0.0820462703704834,0.1142926216125488
k,1740024423.1037722,1740024423.2039816,0.1002094745635986,0.728015661239624
e,1740024423.208515,1740024423.285336,0.0768210887908935,0.1047427654266357
y,1740024423.335627,1740024423.4224317,0.0868043899536132,0.1271121501922607
Key.space,1740024423.5046935,1740024423.5812852,0.0765917301177978,0.1690664291381836
t,1740024423.6774662,1740024423.7644837,0.08701753616333,0.1727726459503173
r,1740024423.8553653,1740024423.9238596,0.0684943199157714,0.1778991222381591
a,1740024424.0049922,1740024424.096794,0.0918018817901611,0.1496269702911377
n,1740024424.1149604,1740024424.1969311,0.0819706916809082,0.1099681854248046
s,1740024424.255616,1740024424.347123,0.0915067195892334,0.140655517578125
i,1740024424.3743937,1740024424.460889,0.0864953994750976,0.1187777519226074
t,1740024424.6106186,1740024424.6938305,0.0832118988037109,0.236224889755249
i,1740024424.6834338,1740024424.7697692,0.0863354206085205,0.0728151798248291
o,1740024424.8575113,1740024424.9432964,0.0857851505279541,0.1740775108337402
n,1740024425.0433843,1740024425.1256022,0.0822179317474365,0.1858730316162109
Key.space,1740024425.1852355,1740024425.2626362,0.0774004459381103,0.1418514251708984
u,1740024426.4106646,1740024426.4692242,0.0585596561431884,1.225428819656372
i,1740024426.4106646,1740024426.4786298,0.0679652690887451,0.0
Key.backspace,1740024426.7514808,1740024426.8199525,0.0684716701507568,0.3408162593841553
Key.backspace,1740024426.901679,1740024426.9605317,0.0588526725769043,0.150198221206665
i,1740024427.188687,1740024427.270464,0.0817768573760986,0.2870080471038818
n,1740024427.4215362,1740024427.5021725,0.0806362628936767,0.23284912109375
t,1740024427.6393745,1740024427.7166977,0.0773231983184814,0.2178382873535156
e,1740024427.7710798,1740024427.8481803,0.0771007537841796,0.1317052841186523
r,1740024427.930292,1740024428.003867,0.0735745429992675,0.1592123508453369
