H.CapsLock,UD.CapsLock,H.t,UD.t,H.h,UD.h,H.e,UD.e,H.space,UD.space,H.q,UD.q,H.u,UD.u,H.i,UD.i,H.c,UD.c,H.k,UD.k,H.b,UD.b,H.r,UD.r,H.o,UD.o,H.w,UD.w,H.n,UD.n,H.f,UD.f,H.x,UD.x,H.j,UD.j,H.m,UD.m,H.p,UD.p,H.s,UD.s,H.v,UD.v,H.l,UD.l,H.a,UD.a,H.z,UD.z,H.y,UD.y,H.d,UD.d,H.g,UD.g,H..,UD..,"H.,","UD.,",H.Backspace,UD.Backspace,H.Return,UD.Return,H.-,UD.-,H.=,UD.=,H.4,UD.4,H.@,UD.@,H.Shift,UD.Shift,H.2,UD.2,H.0,UD.0,H.3,UD.3,H.Key.num_lock,UD.Key.num_lock,H.',UD.',H.nan,UD.nan,H.Right,UD.Right,H.Left,UD.Left,H.1,UD.1,H.5,UD.5,H.6,UD.6
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.7244060388955963,0.03451628545146062,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.7814263160739682,0.0596017263846167,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.8188381607778689,0.11253866296277949,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.7810957676483768,0.11322457609225438,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.6867637227216942,0.014079136572541505,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.841725711035723,0.9123817212847306,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.6244278211662563,0.0781451804546115,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.868539639448366,0.2148390702652429,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.641106798247802,0.02040723517252496,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.7175143020032627,0.031766879319282355,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.5921481411248679,0.1224293002183556,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.7176967051319572,0.06983376745656288,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.735693132018625,0.11660518153451914,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.7669161063432279,0.07167585954688732,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.7024064217714466,0.040937963601039615,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.6861344290011202,0.043206363588691246,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.7011072754132195,0.027178275822566735,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.7199592606895673,0.13488477062230586,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.7379121302382906,0.18546218529197198,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.6478761088438088,0.017263045708914623,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.5848107353914574,0.6496057956811506,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.5519280997031905,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.4873740373552,0.14043732345875706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.41890703965298975,0.06518929513008756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.6640883806750525,0.09130060065386368,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.0,0.0006185723877126121,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.7237165331416046,0.2280764969198317,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
0.0,0.0,0.637578390705172,0.039891535990330455,0.0,0.0,0.0,0.006294196141118848,0.0,0.0008747417808097656,0.0,0.0,0.0,0.012003833188089777,0.0,0.00537979731723879,0.0,0.0028635389017246677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015652200041413423,0.0,0.009813502281124462,0.0,0.0168476543550052,0.0,0.0,0.0,0.016461842907550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004170780234552297,0.0,0.0,0.0,0.00443937902965882,0.0,0.0014740909962809303,0.0,0.0,0.0,0.0,0.0,0.02788404349049041,0.0,8.454672617803427e-06,0.0,0.0,0.0,0.0037164385059782323,0.0,0.0058973198672263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790791697305107,0.0,0.9979187335834345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011686590370351342,0.0,0.0
